date,"Rainfall, mm.",S.3,S.4B,S.42,S.14,"Inflow, cms"
27/12/15,1.0,0.7,0,0,0.11,0.00
28/12/15,0.0,0.7,0,0,0.11,0.00
29/12/15,0.0,0.7,0,0,0.09,0.00
30/12/15,0.0,0.63,0,0,0.08,0.00
31/12/15,0.0,0.63,0,0,0.08,0.00
01/01/16,0.0,0.58,0,0,0.09,0.00
02/01/16,0.0,0.58,0,0,0.09,0.00
03/01/16,0.0,0.33,0,0,0.09,0.00
04/01/16,0.0,0.33,0,0,0.1,0.00
05/01/16,0.0,0.2,0,0,0.1,0.00
06/01/16,0.0,0.08,0,0,0.09,0.00
07/01/16,0.0,0.08,0,0,0.09,0.00
08/01/16,0.0,0,0,0,0.1,0.00
09/01/16,0.0,0,0,0,0.1,0.00
10/01/16,0.0,0,0,0,0.09,0.00
11/01/16,0.0,0,0,0,0.1,0.00
12/01/16,0.0,0,0,0,0.1,0.00
13/01/16,0.0,0,0,0,0.23,0.00
14/01/16,0.0,0,0,0,0.26,0.00
15/01/16,2.7,0,0,0,0.1,0.00
16/01/16,0.0,0,0,0,0.1,0.00
17/01/16,0.0,0,0,0,0.08,0.00
18/01/16,0.0,0,0,0,0.09,0.00
19/01/16,0.2,0,0,0,0.08,12.38
20/01/16,0.0,0,0,0,0.07,25.23
21/01/16,0.0,0,0,0,0.09,12.38
22/01/16,10.5,0,0,0,0.09,12.38
23/01/16,1.3,1.03,0,0,0.09,12.38
24/01/16,2.9,4.2,0,0,0.11,25.23
25/01/16,2.6,2.9,0,0,0.11,12.38
26/01/16,0.2,1.7,0,0,0.12,12.38
27/01/16,0.2,1.45,0,0,0.13,0.00
28/01/16,0.0,1.33,0,0,0.13,0.00
29/01/16,0.0,1.15,0,0,0.13,0.00
30/01/16,0.0,1.08,0,0,0.12,0.00
31/01/16,0.0,0.93,0,0,0.11,0.00
01/02/16,0.0,0.88,0,0,0.1,0.00
02/02/16,0.0,0.83,0,0,0.14,0.00
03/02/16,0.0,0.88,0,0,0.14,0.12
04/02/16,0.0,0.93,0,0,0.16,0.12
05/02/16,0.0,0.95,0,0,0.18,0.00
06/02/16,0.0,0.95,0,0,0.18,0.23
07/02/16,0.0,0.95,0,0,0.17,0.23
08/02/16,0.0,0.95,0,0,0.18,0.12
09/02/16,0.0,0.95,0,0,0.16,0.12
10/02/16,0.0,0.95,0,0,0.15,0.00
11/02/16,0.0,0.93,0,0,0.17,0.00
12/02/16,0.0,0.88,0,0,0.15,0.00
13/02/16,0.0,0.83,0,0,0.12,0.23
14/02/16,0.0,0.83,0,0,0.09,0.23
15/02/16,0.0,0.83,0,0,0.07,0.12
16/02/16,0.0,0.83,0,0,0.07,0.12
17/02/16,0.0,0.83,0,0,0.09,0.00
18/02/16,0.0,0.83,0,0,0.14,0.00
19/02/16,0.0,0.83,0,0,0.2,0.00
20/02/16,0.0,0.83,0,0,0.25,0.00
21/02/16,0.0,0.83,0,0,0.25,0.00
22/02/16,0.0,0.83,0,0,0.2,0.35
23/02/16,0.0,0.83,0,0,0.15,0.23
24/02/16,0.0,0.83,0,0,0.14,0.23
25/02/16,0.0,0.83,0,0,0.13,0.12
26/02/16,0.0,0.78,0,0,0.13,0.12
27/02/16,0.0,0.78,0,0,0.11,0.00
28/02/16,0.0,0.78,0,0,0.11,0.00
29/02/16,0.0,0.78,0,0,0.11,0.00
01/03/16,0.0,0.7,0,0,0.12,0.00
02/03/16,0.0,0.58,0,0,0.12,0.00
03/03/16,0.0,0.33,0,0,0.11,0.00
04/03/16,0.0,0.08,0,0,0.12,0.00
05/03/16,0.0,0.08,0,0,0.13,0.00
06/03/16,0.0,0.08,0,0,0.13,0.00
07/03/16,0.0,0.08,0,0,0.14,0.00
08/03/16,0.0,0.08,0,0,0.15,0.00
09/03/16,0.0,0,0,0,0.16,0.00
10/03/16,0.0,0,0,0,0.15,0.00
11/03/16,0.0,0,0,0,0.13,0.00
12/03/16,0.0,0,0,0,0.13,0.00
13/03/16,0.0,0,0,0,0.13,0.00
14/03/16,0.0,0,0,0,0.12,0.00
15/03/16,0.0,0,0,0,0.12,0.00
16/03/16,0.0,0,0,0,0.12,0.00
17/03/16,0.0,0,0,0,0.11,0.00
18/03/16,0.0,0,0,0,0.11,0.00
19/03/16,0.0,0,0,0,0.1,0.00
20/03/16,0.0,0,0,0,0.11,0.00
21/03/16,0.0,0,0,0,0.12,0.00
22/03/16,0.0,0,0,0,0.14,0.00
23/03/16,0.0,0,0,0,0.21,0.00
24/03/16,0.0,0,0,0,0.34,0.00
25/03/16,0.0,0,0,0,0.42,0.00
26/03/16,0.0,0,0,0,0.23,0.00
27/03/16,0.0,0,0,0,0,0.00
28/03/16,0.0,0,0,0,0,0.00
29/03/16,0.0,0,0,0,0,0.00
30/03/16,7.5,0,0,0,0,0.00
31/03/16,0.9,0,0,0,0.04,4.86
01/04/16,0.1,0,0,0,0.09,5.67
02/04/16,0.0,0,0,0,0.07,0.58
03/04/16,0.0,0,0,0,0.05,0.00
04/04/16,0.0,0,0,0,0.04,0.00
05/04/16,0.0,0,0,0,0.04,0.00
06/04/16,0.0,0,0,0,0.04,0.00
07/04/16,0.0,0,0,0,0.04,0.00
08/04/16,0.0,0,0,0,0.04,0.00
09/04/16,0.0,0,0,0,0.05,0.00
10/04/16,0.0,0,0,0,0.01,1.50
11/04/16,0.0,0,0,0,0.01,4.05
12/04/16,0.0,0,0,0,0,7.87
13/04/16,0.0,0,0,0,0,3.59
14/04/16,0.0,0,0,0,0,0.00
15/04/16,0.0,0,0,0,0,0.00
16/04/16,0.0,0,0,0,0,0.00
17/04/16,0.0,0,0,0,0,0.00
18/04/16,0.0,0,0,0,0.36,0.00
19/04/16,0.0,0,0,0,0.56,7.99
20/04/16,0.0,0,0,0,0.54,29.40
21/04/16,0.0,0,0,0,0.52,31.13
22/04/16,0.0,0,0,0,0.46,22.11
23/04/16,0.0,0,0,0,0.41,13.08
24/04/16,0.0,0,0,0,0.41,12.96
25/04/16,0.0,0,0,0,0.41,30.79
26/04/16,0.0,0,0,0,0.41,12.85
27/04/16,8.8,0,0,0,0.44,3.82
28/04/16,0.0,0,0,0,0.42,12.62
29/04/16,0.0,0,0,0,0.41,30.32
30/04/16,2.6,0,0,0,0.14,3.47
01/05/16,1.6,0,0,0,0.07,16.78
02/05/16,0.0,0,0,0,0.07,7.06
03/05/16,4.3,0,0,0,0.08,15.86
04/05/16,1.0,0,0,0,0.09,6.83
05/05/16,0.0,0,0,0,0.1,11.81
06/05/16,0.0,0,0,0,0.11,2.66
07/05/16,0.0,0,0,0,0.12,11.46
08/05/16,7.6,0,0,0,0.13,11.34
09/05/16,0.0,0,0,0,0.14,11.23
10/05/16,0.0,0,0,0,0.15,2.20
11/05/16,3.4,0,0,0,0.18,10.76
12/05/16,3.2,0,0,0,0.21,20.83
13/05/16,25.6,0,0,0,0.25,29.75
14/05/16,0.0,0,0,0,0.29,11.92
15/05/16,2.8,0,0,0,0.33,20.37
16/05/16,0.6,0,0,0,0.36,20.37
17/05/16,10.2,0,0,0,0.38,11.34
18/05/16,0.3,0,0,0,0.41,6.83
19/05/16,0.0,0,0,0,0.44,0.00
20/05/16,1.2,0,0,0,0.4,20.49
21/05/16,3.4,0,0,0,0.32,11.46
22/05/16,0.8,0,0,0,0.25,0.00
23/05/16,0.0,0.08,0,0,0.19,6.13
24/05/16,0.0,0.45,0,0,0.12,0.00
25/05/16,0.0,1.23,0,0,0.07,6.83
26/05/16,0.0,0.65,0,0,0.07,15.63
27/05/16,0.0,0.33,0,0,0.07,6.60
28/05/16,0.0,0.08,0,0,0.07,0.00
29/05/16,16.1,0.08,0,0,0.07,0.00
30/05/16,1.1,2.13,0,0,0.07,42.01
31/05/16,0.6,2.73,0,0,0.07,15.28
01/06/16,2.3,9.13,0,0,0.07,6.25
02/06/16,1.1,6.38,0,0,0.07,0.00
03/06/16,2.5,3.48,0,0,0.07,14.58
04/06/16,0.0,0.65,0,0,0.07,5.56
05/06/16,1.1,0.08,0,0,0.07,0.00
06/06/16,12.0,0,0,0,0.06,6.02
07/06/16,0.0,4.3,0,0,0.06,5.90
08/06/16,0.0,2.73,0,0,0.06,14.81
09/06/16,0.0,0.65,0,0,0.05,14.70
10/06/16,1.1,0.33,0,0,0.05,14.70
11/06/16,6.9,0.08,0,0,0.05,0.00
12/06/16,1.0,0,0,0,0.05,5.32
13/06/16,0.7,0,0,0,0.05,6.02
14/06/16,0.0,0.65,0,0,0.05,0.00
15/06/16,0.9,3.33,0,0,0.04,14.70
16/06/16,0.0,1.23,0,0,0.04,23.61
17/06/16,1.6,0.65,0,0,0.04,0.00
18/06/16,5.8,0.33,0,0,0.04,10.65
19/06/16,8.7,4.3,0,0,0.04,1.50
20/06/16,9.2,4.3,0,0,0.04,1.27
21/06/16,6.9,0.13,0,0,0.04,19.56
22/06/16,1.1,0,0,0,0.24,28.47
23/06/16,19.4,5.7,0,0,1.58,28.47
24/06/16,17.7,4.3,0,0,6.86,10.53
25/06/16,1.5,7.38,0,0,5.8,28.36
26/06/16,8.4,4.3,0.25,0,4.78,19.33
27/06/16,0.5,6.63,2.6,0,4.42,37.27
28/06/16,15.9,9.63,5.85,0,4.3,28.36
29/06/16,14.2,13.4,9,0,4.46,19.33
30/06/16,8.9,12.35,27.5,0,4.5,28.24
01/07/16,5.4,30.95,46.5,0,4.54,28.24
02/07/16,5.6,54.5,38.1,0,4.82,18.98
03/07/16,8.4,57.5,60.9,0,5.42,9.95
04/07/16,4.9,60.75,64.4,0,6.68,10.76
05/07/16,22.7,34.35,64.4,83.85,7.87,19.56
06/07/16,18.6,14.15,63.7,131.6,9.22,55.44
07/07/16,10.9,77.18,66.5,154,5.6,19.68
08/07/16,1.9,88.3,81,157.8,3.58,109.61
09/07/16,8.3,65.08,81.38,161.6,1.52,82.99
10/07/16,2.9,59.5,81.38,164.45,1.18,155.44
11/07/16,0.0,28.95,85.13,161.6,0.88,136.92
12/07/16,7.9,11.9,86.63,158.28,0.6,136.69
13/07/16,6.6,5.6,86.63,153.1,13.25,153.94
14/07/16,5.1,5.3,86.63,137.8,16.59,138.54
15/07/16,4.9,14.15,48.33,138.7,1.36,166.67
16/07/16,34.7,13.4,16.1,134.4,0.2,136.34
17/07/16,0.0,5.8,16.1,165.88,0.19,154.28
18/07/16,5.5,3.93,16.1,138.7,0.19,144.91
19/07/16,3.1,3.48,16.1,103,0.18,118.52
20/07/16,9.6,3.48,16.1,80,0.39,109.95
21/07/16,1.8,12.2,15.9,95.13,12.62,80.67
22/07/16,5.1,6.38,13.1,121.38,2.81,115.51
23/07/16,9.8,4.6,12.5,127.2,2.81,136.00
24/07/16,4.5,3.03,15.5,120.25,4.82,161.69
25/07/16,0.1,2.73,13.1,101.5,0.82,161.69
26/07/16,8.7,5.3,10.75,71.63,0.27,161.92
27/07/16,0.0,12.8,10.75,89.8,0.8,122.80
28/07/16,10.2,9.13,11.45,79.65,1.3,84.38
29/07/16,5.6,3.48,13.1,54.3,6.05,96.41
30/07/16,0.8,7.63,16.1,62.53,9.14,104.17
31/07/16,0.0,5.1,12.15,76.85,0.3,68.17
01/08/16,1.8,30.15,20.08,77.9,0.34,80.67
02/08/16,3.4,14.75,33.53,70.98,0.24,93.40
03/08/16,9.0,3.48,13.7,68.38,0.22,106.48
04/08/16,14.4,2.73,7.5,68.38,0.82,106.48
05/08/16,2.6,30.55,5.25,62.2,26.76,106.25
06/08/16,3.0,31.95,29.25,55.2,17.03,80.79
07/08/16,0.2,65.9,27.25,56.4,16.26,119.33
08/08/16,20.9,32.15,55.15,59.28,11,80.90
09/08/16,2.1,10.75,24.75,71.95,18.04,81.02
10/08/16,1.8,10.25,12.7,67.73,41.85,68.17
11/08/16,4.9,4.3,11.98,68.38,25.36,170.83
12/08/16,1.6,3.25,7.35,69.03,16.15,80.79
13/08/16,0.8,3.7,4.1,68.38,2.51,93.52
14/08/16,2.9,3.48,3.8,68.7,0.3,71.76
15/08/16,4.1,3.48,3.3,68.7,0.4,74.65
16/08/16,3.1,4.1,4.8,46.35,0.44,56.71
17/08/16,3.6,4.9,6,33.25,0.35,65.86
18/08/16,1.2,3.48,8.4,28.68,0.31,57.87
19/08/16,1.6,3.48,5.85,22.8,0.28,21.88
20/08/16,0.3,3.48,5.25,21.8,0.25,31.02
21/08/16,0.0,4.4,6.9,20.8,0.25,39.00
22/08/16,0.8,2.35,6.6,21.8,0.25,32.29
23/08/16,7.5,1.98,4.65,21.2,0.21,30.21
24/08/16,23.7,4.5,2.6,22,0.2,28.24
25/08/16,8.0,27.15,2.3,23.4,3.14,45.72
26/08/16,0.9,31.35,11.8,25.8,5.8,28.24
27/08/16,20.8,13.25,27.25,23.4,2.78,18.52
28/08/16,36.6,18.4,23,27,13.88,46.06
29/08/16,26.4,33.95,21.88,33,77.94,54.75
30/08/16,2.1,53.5,42,45.53,82.6,157.99
31/08/16,12.8,49.5,60.55,55.8,12.71,154.40
01/09/16,0.1,19.98,63,183.45,11.27,116.32
02/09/16,0.0,24.53,62.65,198.75,15.5,151.39
03/09/16,0.4,12.95,60.55,205.25,2.69,156.83
04/09/16,0.0,5.3,54.5,204.75,0.31,214.81
05/09/16,1.8,3.48,51.25,196.25,0.33,224.31
06/09/16,2.9,2.73,46.8,173.48,0.32,198.96
07/09/16,3.2,2.73,44.4,149.05,0.32,186.34
08/09/16,0.1,37.55,41.7,136.45,0.31,250.12
09/09/16,0.0,35.55,39.9,93.3,0.31,64.58
10/09/16,1.1,18.4,41.4,86.3,0.29,122.11
11/09/16,7.6,8.25,28.5,96.25,0.26,83.68
12/09/16,22.3,17.88,30.78,98.88,0.31,19.44
13/09/16,40.8,39.78,73.13,118.75,39.4,148.03
14/09/16,24.1,67,105.98,151.75,57.6,212.62
15/09/16,0.0,126.8,141.8,238.75,35.95,276.50
16/09/16,0.0,112.8,156.65,246.25,6.1,289.00
17/09/16,12.6,74.43,167.38,246.25,13.25,276.50
18/09/16,0.0,54.25,169.28,244.25,35.76,328.24
19/09/16,16.3,37.35,180.68,251.45,32.52,243.40
20/09/16,29.0,27.55,179.25,265.4,63.72,387.15
21/09/16,9.5,35.55,183.53,298,101.16,387.50
22/09/16,0.7,27.35,183.05,348.15,113.16,432.18
23/09/16,4.8,19.63,170.23,368.5,46.48,449.88
24/09/16,17.2,15.8,141.8,358.9,30.06,482.41
25/09/16,1.4,12.95,116.6,354.1,111.32,456.02
26/09/16,16.4,13.4,101.8,355.7,95.94,496.30
27/09/16,0.1,20.5,95,335.4,105.12,551.16
28/09/16,0.0,28.35,133.25,323.9,54.22,532.52
29/09/16,0.0,12.95,136.4,292.3,27.2,578.59
30/09/16,3.8,9.38,126.5,394.2,23.84,566.67
01/10/16,0.0,36.95,113.2,402.4,24.24,546.53
02/10/16,12.4,24.88,110.23,388.05,20.72,546.64
03/10/16,0.2,29.55,110.23,372,85.02,505.90
04/10/16,13.4,26.15,110.23,355.7,118.22,546.41
05/10/16,11.4,28.35,112.35,351.05,134.8,648.03
06/10/16,4.7,40.68,108.95,348.15,88.38,667.59
07/10/16,13.8,69.75,110.65,348.15,83.8,727.78
08/10/16,4.0,29.55,118.73,345.25,108.64,808.80
09/10/16,6.2,28.15,110.65,343.8,85.02,725.81
10/10/16,1.8,30.35,94.2,345.25,42.69,685.88
11/10/16,9.7,28.35,75.38,360.5,41.01,665.86
12/10/16,0.0,17.35,59.85,357.3,33.74,665.74
13/10/16,0.0,13.55,46.8,323.9,13.97,625.00
14/10/16,0.4,10.38,34.35,297,9.54,604.86
15/10/16,2.2,8.88,28.5,277.3,6.2,564.12
16/10/16,7.0,8.63,22.78,263.4,19.72,525.35
17/10/16,2.1,8.63,22.33,251.45,21.37,475.23
18/10/16,0.0,8.25,20.53,213.75,10.82,440.63
19/10/16,0.0,8.13,15.1,175.85,7.1,413.19
20/10/16,8.8,7.63,13.7,154.95,3.66,301.74
21/10/16,0.0,6.38,13.3,127.6,5.8,239.35
22/10/16,0.0,5.3,11.8,119.88,2.66,170.60
23/10/16,1.6,3.48,9.7,102.63,1.64,106.94
24/10/16,13.2,12.95,13.3,71.63,1.1,66.55
25/10/16,3.3,10.13,20.98,39.75,29.75,91.90
26/10/16,0.6,12.95,22.55,32.28,87.96,91.90
27/10/16,5.1,8.88,29,26.2,17.25,152.66
28/10/16,2.4,7.63,25,27.8,17.8,100.23
29/10/16,0.8,5.3,25,61.55,9.38,121.18
30/10/16,0.0,4.3,21.65,69.03,5.9,64.35
31/10/16,1.6,3.48,16.5,63.18,5.85,102.31
01/11/16,0.0,3.48,12.33,56.1,5.85,102.43
02/11/16,0.0,3.48,8.85,50.7,5.85,48.61
03/11/16,0.0,3.48,7.5,35,5.85,47.57
04/11/16,0.0,3.48,7.5,28,6,47.57
05/11/16,0.0,3.48,7.2,23,6.15,47.57
06/11/16,0.0,3.48,6,19.6,6.3,47.57
07/11/16,5.5,3.48,5.55,15.4,6.56,47.57
08/11/16,33.2,3.48,5.55,14.4,6.86,142.71
09/11/16,11.7,3.48,6,13,7.17,63.89
10/11/16,0.0,3.48,10.75,11.85,7.59,126.39
11/11/16,0.0,3.48,18.73,10.8,7.94,69.33
12/11/16,0.0,3.48,13.7,10.05,8.22,69.21
13/11/16,0.0,3.55,8.4,9.3,8.5,68.98
14/11/16,0.0,3.55,6.75,8.25,8.58,49.77
15/11/16,0.0,3.63,5.85,7.05,8.66,49.65
16/11/16,0.0,3.7,5.85,5.25,8.74,41.20
17/11/16,0.0,3.7,5.4,4.25,6.3,28.59
18/11/16,0.0,3.48,4.95,3.63,5.8,29.17
19/11/16,0.0,3.33,4.8,4.65,5.8,39.00
20/11/16,0.0,3.1,4.5,5.25,5.6,47.22
21/11/16,0.0,2.95,4.5,5.85,5.9,28.24
22/11/16,0.0,2.73,4.1,6.45,4.3,28.24
23/11/16,2.5,2.73,3.8,5.7,2.42,27.55
24/11/16,1.4,2.73,3.9,5.55,2.6,16.67
25/11/16,0.0,2.73,3.8,6.75,2.63,8.22
26/11/16,0.0,2.73,3.8,7.05,2.69,27.08
27/11/16,0.0,2.73,4.1,8.25,2.33,27.08
28/11/16,0.0,2.73,3.7,7.2,1.66,6.83
29/11/16,0.0,2.73,3.4,6.6,1.58,27.08
30/11/16,0.0,2.73,3.2,6.15,1.54,6.83
01/12/16,0.0,1.23,3.1,7.05,1.52,6.83
02/12/16,0.0,1,3.1,7.05,1.46,7.06
03/12/16,0.0,0.9,3.1,6.9,1.34,7.06
04/12/16,0.0,0.9,2.9,6.9,1.24,27.31
05/12/16,0.0,0.85,2.5,6.75,1.22,27.31
06/12/16,0.0,1.08,2.3,6.75,1.22,27.31
07/12/16,0.0,1.45,2.5,6.6,1.16,0.00
08/12/16,0.0,1.98,2.1,6.45,1.08,1.62
09/12/16,0.0,2.5,1.5,6.15,0.98,1.50
10/12/16,0.0,2.43,2.2,6,0.98,1.39
11/12/16,0.0,1.98,1.9,4.25,1.02,21.64
12/12/16,0.0,1.83,0.5,4.13,0.96,41.90
13/12/16,0.0,1.68,0.1,3.88,0.96,21.64
14/12/16,0.0,1.6,0,4.95,0.94,21.64
15/12/16,0.0,1.53,0,4.8,0.86,0.00
16/12/16,0.0,1.45,0,4.5,0.74,0.00
17/12/16,0.0,1.38,0,4.38,0.78,7.87
18/12/16,0.0,1.38,0,4.25,0.8,10.76
19/12/16,0.0,1.3,0,4.13,0.84,0.00
20/12/16,0.0,1.3,0,4.38,0.84,0.00
21/12/16,0.0,1.23,0,3.88,0.78,0.00
22/12/16,0.0,0.9,0,3.75,0.76,0.00
23/12/16,0.0,0.8,0,3.88,0.7,0.00
24/12/16,0.0,0.75,0,4,0.66,16.20
25/12/16,0.0,0.75,0,4.13,0.64,36.34
26/12/16,0.0,0.65,0,4.13,0.64,36.34
27/12/16,0.0,0.65,0,4.13,0.58,36.34
28/12/16,0.0,0.55,0,3.75,0.54,15.97
29/12/16,0.0,0.55,0,3.38,0.47,0.00
30/12/16,0.0,0.55,0,3.13,0.43,0.00
31/12/16,0.0,0.45,0,2.75,0.44,0.00
01/01/17,0.0,0.45,0,2.5,0.43,0.00
02/01/17,0.0,0.45,0,2.38,0.45,16.32
03/01/17,0.0,0.45,0,2.25,0.47,16.20
04/01/17,0.0,0.45,0,2.25,0.49,22.11
05/01/17,0.3,0.43,0,2.13,0.47,5.90
06/01/17,0.0,0.43,0,2.13,0.5,5.79
07/01/17,0.0,0.43,0,2,0.49,0.00
08/01/17,0.7,0.43,0,2,0.48,46.06
09/01/17,0.4,0.4,0,1.9,0.49,66.90
10/01/17,0.2,0.4,0,1.7,0.62,46.64
11/01/17,2.3,0.38,0,1.5,0.58,28.13
12/01/17,0.0,0.38,0,1.3,0.58,19.10
13/01/17,0.0,0.38,0,1.1,0.58,20.37
14/01/17,0.0,0.35,0,0.95,0.54,20.95
15/01/17,0.0,0.35,0,0.85,0.5,0.00
16/01/17,0.0,0.33,0,0.65,0.45,20.49
17/01/17,0.0,0.33,0,0,0.39,28.82
18/01/17,0.0,0.33,0,0,0.33,26.27
19/01/17,0.0,0.33,0,0,0.31,3.36
20/01/17,0.0,0.33,0,0,0.31,34.14
21/01/17,0.0,0.3,0,0,0.3,2.66
22/01/17,0.0,0.3,0,0,0.29,2.43
23/01/17,0.0,0.28,0,0,0.29,3.24
24/01/17,0.0,0.28,0,0,0.27,2.08
25/01/17,0.0,0.28,0,0,0.24,18.52
26/01/17,0.0,0.25,0,0,0.23,2.31
27/01/17,0.0,0.25,0,0,0.23,2.20
28/01/17,0.0,0.23,0,0,0.23,1.97
29/01/17,0.0,0.2,0,0,0.23,18.40
30/01/17,0.0,0.2,0,0,0.23,18.29
31/01/17,0.0,0.2,0,0,0.23,18.06
01/02/17,0.0,0.2,0,0,0.4,34.03
02/02/17,0.0,0.18,0,0,0.39,26.62
03/02/17,0.0,0.18,0,0,0.39,34.49
04/02/17,0.0,0.18,0,0,0.38,50.35
05/02/17,0.0,0.15,0,0,0.38,50.23
06/02/17,0.0,0.15,0,0,0.37,50.12
07/02/17,0.0,0.15,0,0,0.37,50.00
08/02/17,0.0,0.13,0,0,0.36,50.46
09/02/17,0.0,0.1,0,0,0.36,50.35
10/02/17,0.0,0.08,0,0,0.35,34.14
11/02/17,0.0,0.03,0,0,0.34,34.03
12/02/17,0.0,0.03,0,0,0.34,0.00
13/02/17,0.0,0,0,0,0.33,0.00
14/02/17,0.0,0,0,0,0.33,0.00
15/02/17,0.0,0,0,0,0.32,0.00
16/02/17,0.0,0,0,0,0.31,0.00
17/02/17,0.0,0,0,0,0.32,0.00
18/02/17,0.0,0,0,0,0.31,0.00
19/02/17,0.0,0,0,0,0.3,0.00
20/02/17,0.0,0,0,0,0.29,0.00
21/02/17,0.0,0,0,0,0.28,27.66
22/02/17,0.0,0,0,0,0.27,27.43
23/02/17,0.0,0,0,0,0.26,27.66
24/02/17,0.0,0,0,0,0.25,59.38
25/02/17,0.0,0,0,0,0.24,43.87
26/02/17,0.0,0,0,0,0.23,43.75
27/02/17,0.0,0,0,0,0.22,43.52
28/02/17,0.0,0,0,0,0.21,11.34
01/03/17,0.0,0,0,0,0.21,0.00
02/03/17,0.0,0,0,0,0.21,0.00
03/03/17,0.0,0,0,0,0.21,0.00
04/03/17,0.0,0,0,0,0.21,0.00
05/03/17,0.0,0,0,0,0.21,0.00
06/03/17,0.0,0,0,0,0.21,0.00
07/03/17,0.0,0,0,0,0.22,12.85
08/03/17,0.0,0,0,0,0.22,40.97
09/03/17,2.3,0,0,0,0.35,17.94
10/03/17,0.0,0,0,0,0.27,45.72
11/03/17,0.0,0,0,0,0.22,7.87
12/03/17,0.0,0,0,0,0.22,20.25
13/03/17,1.7,0,0,0,0.22,35.65
14/03/17,0.0,0,0,0,0.22,5.09
15/03/17,0.0,0,0,0,0.22,17.94
16/03/17,12.7,0,0,0,0.22,20.60
17/03/17,0.0,0,0,0,0.22,46.53
18/03/17,0.0,0,0,0,0.22,17.82
19/03/17,3.0,0,0,0,0.22,30.67
20/03/17,0.2,0.2,0,0,0.22,0.00
21/03/17,0.0,0.13,0,0,0.22,0.23
22/03/17,0.0,0.08,0,0,0.22,7.99
23/03/17,0.0,0.08,0,0,0.22,7.75
24/03/17,0.0,0.08,0,0,0.22,5.44
25/03/17,8.2,0,0,0,0.22,2.55
26/03/17,4.5,0,0,0,0.22,28.13
27/03/17,0.0,0,0,0,0.21,2.08
28/03/17,0.0,0,0,0,0.21,1.85
29/03/17,0.0,0,0,0,0.21,2.20
30/03/17,0.0,0,0,0,0.21,27.78
31/03/17,1.4,0,0,0,0.21,1.74
01/04/17,0.0,0.99,0,0,0,2.31
02/04/17,0.0,0.96,0,0,0,2.08
03/04/17,0.0,0.96,0,0,0,0.00
04/04/17,0.7,0.96,0,0,0,4.86
05/04/17,0.0,0.93,0,0,0,0.00
06/04/17,0.5,0.93,0,0,0,0.00
07/04/17,0.0,0.93,0,0,0,0.00
08/04/17,0.0,0.93,0,0,0,0.00
09/04/17,0.0,0.9,0,0,0,0.00
10/04/17,0.0,0.87,0,0,0,0.00
11/04/17,0.0,0.84,0,0,0,0.00
12/04/17,0.0,0.81,0,0,0,0.00
13/04/17,5.8,0.81,0,0,0,0.00
14/04/17,7.3,0.81,0,0,0,2.43
15/04/17,2.3,0.78,0,0,0,0.00
16/04/17,0.0,0.78,0,0,0,0.00
17/04/17,0.0,0.75,0,0,0,0.00
18/04/17,0.0,0.75,0,0,0,0.00
19/04/17,0.0,0.75,0,0,0,0.00
20/04/17,0.0,0.72,0,0,0,0.00
21/04/17,0.0,0.69,0,0,0,0.00
22/04/17,0.0,0.69,0,0,0,0.00
23/04/17,0.0,0.69,0,0,0,0.00
24/04/17,2.3,0.69,0,0,0,0.00
25/04/17,0.0,0.69,0,0,0,0.00
26/04/17,10.3,0.69,0,0,0,0.00
27/04/17,0.0,0.66,0,0,0,1.85
28/04/17,24.1,0.66,0,0,0,1.74
29/04/17,5.0,0.66,0,0,0,1.62
30/04/17,0.2,0.66,0,0,0,10.53
01/05/17,0.0,4.41,0,0,0,10.42
02/05/17,0.5,4.41,0,0,0,18.52
03/05/17,1.1,2.45,0,0,0,9.61
04/05/17,17.9,1.95,0,0,0,0.00
05/05/17,0.6,1.95,0,0,0,0.58
06/05/17,18.0,1.95,0,0,0,0.00
07/05/17,0.6,2.45,0,0,0,18.29
08/05/17,5.5,3.43,0,0,0,8.22
09/05/17,52.0,2.45,0,0,0,0.00
10/05/17,12.5,1.95,0,0,0,8.22
11/05/17,0.7,1.59,0,0,0,34.95
12/05/17,1.0,1.59,0,0,0,33.91
13/05/17,9.7,1.29,0,0,0,33.91
14/05/17,7.2,1.74,0,0,0,6.94
15/05/17,5.6,1.56,0,0,0,15.97
16/05/17,11.1,1.95,0,0,0.06,0.00
17/05/17,25.3,4.83,0,0,0,15.86
18/05/17,27.5,14.27,12.92,0,0,0.00
19/05/17,9.4,78.23,99.04,0,0,56.25
20/05/17,0.0,59.99,123.88,0,0,18.87
21/05/17,0.0,15.07,123.35,0,0,0.93
22/05/17,0.0,8.54,119.68,51.3,0,0.93
23/05/17,12.2,7.03,78.9,82.45,0,0.69
24/05/17,27.1,6.05,47.75,96.6,0,9.72
25/05/17,1.7,7.74,42.25,106.6,6.24,90.39
26/05/17,12.5,21.2,43.75,107.85,25.7,99.54
27/05/17,0.5,12.23,58.5,86.5,16.38,74.19
28/05/17,18.1,7.5,45,74.23,1.58,153.01
29/05/17,3.9,5.53,29.33,68.38,26.25,109.03
30/05/17,0.0,4.97,21.31,60.58,17.55,99.54
31/05/17,0.0,4.62,17.99,55.2,1.26,90.97
01/06/17,0.2,6.05,16.58,31.43,0,46.53
02/06/17,0.6,5.11,15.22,26.7,0,54.40
